"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"10/25/2010","Hagberg's Country Market","HAGBERG'S COUNTRY MA       LAKE","20.53","debit","Groceries","Checking","",""
"10/25/2010","Bread and Chocolate","BREAD AND CHOCOLAT QPS     ST PA","19.19","debit","Restaurants","Checking","",""
"10/25/2010","Jimmy John's","JIMMY JOHN'S # 804 - E     EAGAN","8.60","debit","Restaurants","Checking","",""
"10/25/2010","Thrivent Financial Bank","THRIVENT FIN               MINNE","60.00","debit","Cash & ATM","Checking","",""
"10/25/2010","McDonald's","MCDONALD'S F24690          RICHF","17.14","debit","Fast Food","Checking","",""
"10/25/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","47.25","debit","Groceries","Checking","",""
"10/25/2010","Hallmark","JAYNES HALLMARK 3          EAGAN","3.20","debit","Gift","Checking","",""
"10/25/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","9.08","debit","Groceries","Checking","",""
"10/25/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","8.12","debit","Groceries","Checking","",""
"10/25/2010","Jimmy John's","JIMMY JOHN'S # 804 - E     EAGAN","8.60","debit","Restaurants","Checking","",""
"10/25/2010","Starbucks","STARBUCKS USA 00002881     MINNE","20.66","debit","Coffee Shops","Checking","",""
"10/25/2010","Richfield Blmngtn Richf","RICHFIELD BLMNGTN          RICHF","32.19","debit","Auto & Transport","Checking","",""
"10/25/2010","Hawks View Winery","Hawks View Winery & Lo 651-2930803 Mn","172.50","debit","Hotel","NWA Card","",""
"10/24/2010","Amazon","AMAZON.COM          AMZN.COM/BISYV84B1NFIA MERCHANDISE 320102970016919486","27.57","debit","Shopping","Traditional Green Card","",""
"10/22/2010","Thank You","ONLINE PAYMENT - THANK YOU 320102950495650276","789.37","credit","Credit Card Payment","Traditional Green Card","",""
"10/22/2010","Chase","CHASE MTGE       ONLINE PMT ****","1650.00","debit","Mortgage & Rent","Checking","",""
"10/22/2010","Thrivent Financial Bank","THRIVENT FIN               MINNE","40.00","debit","Cash & ATM","Checking","",""
"10/22/2010","City of Minneapolis Water","CITY OF MPLS     ONLINE PMT ****","140.00","debit","Utilities","Checking","",""
"10/22/2010","Riverview Face Wine","RIVERVIEW FACE & WINE      M","24.08","debit","Alcohol & Bars","Checking","",""
"10/22/2010","Interest Charged Standard","INTEREST CHARGED TO STANDARD ADV","23.03","debit","Finance Charge","5665","",""
"10/22/2010","Interest Charged Standard","INTEREST CHARGED TO STANDARD PURCH","170.81","debit","Finance Charge","5665","",""
"10/22/2010","Protector","CREDIT PROTECTOR 1-877-242-5987","65.75","debit","Bank Fee","5665","",""
"10/22/2010","Interest Back Earned","INTEREST BACK CREDIT EARNED","17.08","credit","Interest Income","5665","",""
"10/22/2010","Periodic Finance Charge","FINANCE CHARGE","75.28","debit","Finance Charge","VISA","",""
"10/21/2010","Blick Art","BLICK ART 800-447-1892     EDINA","38.93","debit","Arts","Checking","",""
"10/21/2010","Ameriprise Financial","AMERIPRISE FINAN DIRECT DEP ****","2506.41","credit","Paycheck KK","Checking","",""
"10/21/2010","iTunes","APL*ITUNES                 866-7","1.29","debit","Music","Checking","",""
"10/21/2010","Amex Epayment Ach","AMEX EPAYMENT    ACH PMT    ****","890.30","debit","Credit Card Payment","Checking","",""
"10/21/2010","Cub Foods","CUB FOODS #3128            EDINA","34.98","debit","Groceries","Checking","",""
"10/21/2010","Lone Oak","2825 LONE OAK PARK         EAGAN","20.00","debit","Business Services","Checking","",""
"10/21/2010","Transfer to Traditional Green Card","AMEX EPAYMENT    ACH PMT    ****","900.00","debit","Credit Card Payment","Checking","",""
"10/21/2010","Holiday Stationstore","HOLIDAY STNSTORE 0025      MINNE","6.10","debit","Gas & Fuel","Checking","",""
"10/21/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","4.49","debit","Groceries","Checking","",""
"10/21/2010","Panera Bread","PANERA BREAD #1299         EAGAN","12.83","debit","Fast Food","Checking","",""
"10/21/2010","Nd Ave Minne","3800 - 42ND AVE. S         MINNE","42.00","debit","Cash & ATM","Checking","",""
"10/21/2010","Thrivent Financial Bank","THRIVENT FIN               MINNE","40.00","debit","Cash & ATM","Checking","",""
"10/21/2010","Rustica Bakery","RUSTICA00000       QPS     MINNE","9.00","debit","Bakery","Checking","",""
"10/21/2010","Check 2723","CHECK # 0000002723","35.00","debit","Check","Checking","",""
"10/21/2010","Starbucks","STARBUCKS USA 00002881     MINNE","3.20","debit","Coffee Shops","Checking","",""
"10/21/2010","Lone Oak","2825 LONE OAK PARK         EAGAN","20.00","debit","Business Services","Checking","",""
"10/20/2010","Transfer from Checking","ELECTRONIC PAYMENT-THANK YOU","254.30","credit","Credit Card Payment","5665","",""
"10/20/2010","Debt Protection Per","DEBT PROTECTION AT .3000 PER 100","30.00","debit","Bank Fee","WORLD MASTERCARD","",""
"10/20/2010","Interest Purchases","Interest on Purchases","140.69","debit","Finance Charge","WORLD MASTERCARD","",""
"10/20/2010","Interest Cash Advances","Interest on Cash Advances","22.59","debit","Finance Charge","WORLD MASTERCARD","",""
"10/20/2010","Settergren Hardware","SETTERGREN HARDWARE        MINNE","35.53","debit","Home Improvement","Checking","",""
"10/20/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","49.10","debit","Groceries","Checking","",""
"10/20/2010","Deposit Mobile","DEPOSIT@MOBILE","2505.37","credit","Income","Checking","",""
"10/20/2010","Check 2728","CHECK # 0000002728","46.00","debit","Check","Checking","",""
"10/20/2010","Jo-Ann Stores","JO-ANN ETC #2026           EDINA","11.98","debit","Hobbies","Checking","",""
"10/20/2010","Kwans Chinese Cuisine","KWANS CHINESE CUISINE      MINNE","13.63","debit","Restaurants","Checking","",""
"10/20/2010","Annunciation School","Annunciation Sch FACTS      ****","626.17","debit","Education","Checking","",""
"10/20/2010","Transfer to 5665","CITIBANK CRDT CD ONLINE PMT ****","254.30","debit","Credit Card Payment","Checking","",""
"10/20/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","49.10","debit","Groceries","Checking","",""
"10/20/2010","Jo-Ann Stores","JO-ANN ETC #2026           EDINA","11.98","debit","Hobbies","Checking","",""
"10/20/2010","Transfer from Checking","ONLINE PAYMENT - THANK YOU 320102930472163769","900.00","credit","Credit Card Payment","Traditional Green Card","",""
"10/19/2010","Lanebryant Edina","LANEBRYANT667400066746     EDINA","28.00","credit","Income","Checking","",""
"10/19/2010","Pizza Luce","PIZZA LUCE UPTOWN II       MINNE","32.53","debit","Food & Dining","Checking","",""
"10/19/2010","Target","TARGET        00023135     EDINA","98.04","debit","Shopping","Checking","",""
"10/19/2010","Caribou Coffee","CARIBOU COFFEE CO # 12     EDINA","1.07","debit","Coffee Shops","Checking","",""
"10/19/2010","McDonald's","MCDONALDS  M5729           BLOMM","8.78","debit","Fast Food","Checking","",""
"10/19/2010","Deposit Mobile","DEPOSIT@MOBILE","1943.89","credit","Income","Checking","",""
"10/19/2010","Exxon","EXXONMOBIL    99798324     BLOOM","40.33","debit","Gas & Fuel","Checking","",""
"10/19/2010","Check 2729","CHECK # 0000002729","20.00","debit","Check","Checking","",""
"10/19/2010","Lake St Cafeteria","LAKE ST CAFETERIA          MINNE","52.00","debit","Restaurants","Checking","",""
"10/19/2010","Target","TARGET        00023135     EDINA","98.04","debit","Shopping","Checking","",""
"10/19/2010","Pizza Luce","PIZZA LUCE UPTOWN II       MINNE","32.53","debit","Food & Dining","Checking","",""
"10/19/2010","Check 2729","CHECK # 0000002729","20.00","debit","Check","Checking","",""
"10/19/2010","Caribou Coffee","CARIBOU COFFEE CO # 12     EDINA","1.07","debit","Coffee Shops","Checking","",""
"10/19/2010","Lake St Cafeteria","LAKE ST CAFETERIA          MINNE","52.00","debit","Restaurants","Checking","",""
"10/19/2010","Exxon","EXXONMOBIL    99798324     BLOOM","40.33","debit","Gas & Fuel","Checking","",""
"10/19/2010","Deposit Mobile","DEPOSIT@MOBILE","1943.89","credit","Income","Checking","",""
"10/19/2010","Lane Bryant","LANEBRYANT667400066746     EDINA","28.00","credit","Clothing","Checking","",""
"10/19/2010","McDonald's","MCDONALDS  M5729           BLOMM","8.78","debit","Fast Food","Checking","",""
"10/19/2010","Hertz","Hertz Rent-a-car Bloomington Mn","84.01","debit","Rental Car & Taxi","NWA Card","",""
"10/19/2010","Hampton Inn","Hampton Inns Rochester Mn","94.67","debit","Hotel","NWA Card","",""
"10/19/2010","American Express Pbl","AMERICAN EXPRESS PBL     1-800-503505786 2011 BLACK APPT BOO 320102920460835780","43.62","credit","Credit Card Payment","Traditional Green Card","",""
"10/19/2010","American Express Pbl","AMERICAN EXPRESS PBL     1-800-503554446 2011 BLACK DIARY 320102920460835781","23.16","credit","Credit Card Payment","Traditional Green Card","",""
"10/18/2010","Kwik Trip","KWIK TRIP  38200003822     ROCHE","51.92","debit","Gas & Fuel","Checking","",""
"10/18/2010","TJ Maxx","TJMAXX #0238       QPS     BLOOM","21.44","debit","Clothing","Checking","",""
"10/18/2010","Dress Barn","DRESS BARN #0519           BLOOM","41.99","debit","Clothing","Checking","",""
"10/18/2010","Sushi Tango","SUSHI TANGO0       QPS     MINNE","12.78","debit","Restaurants","Checking","",""
"10/18/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","3.69","debit","Groceries","Checking","",""
"10/18/2010","Barnes & Noble","BARNES & NOBLE #2555       R","35.67","debit","Books","Checking","",""
"10/18/2010","Bloom","HOLIDAY STNSTORE 0073      BLOOM","2.66","debit","Groceries","Checking","",""
"10/18/2010","Blick Art","BLICK ART 800-447-1892     EDINA","11.78","debit","Arts","Checking","",""
"10/18/2010","Starbucks","STARBUCKS USA 00002881     MINNE","20.97","debit","Coffee Shops","Checking","",""
"10/18/2010","iTunes","APL*ITUNES                 866-7","2.14","debit","Music","Checking","",""
"10/18/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","11.39","debit","Groceries","Checking","",""
"10/18/2010","Check 2731","CHECK # 0000002731","102.50","debit","Check","Checking","",""
"10/18/2010","McDonald's","MCDONALD'S F25398          CANNO","2.76","debit","Fast Food","Checking","",""
"10/18/2010","Buffalo Wild Wings","BUFFALO WILD WINGS         ROCHE","22.84","debit","Restaurants","Checking","",""
"10/18/2010","Leeann Chin","LEEANN CHIN #029 RICHF     RICHF","16.91","debit","Restaurants","Checking","",""
"10/18/2010","Visi Incorp","VISI INCORP                612-3","19.95","debit","Internet","Checking","",""
"10/18/2010","Lane Bryant","LANEBRYANT667400066746     EDINA","28.00","debit","Clothing","Checking","",""
"10/18/2010","Barnes & Noble","BARNES & NOBLE #2555       R","5.85","debit","Books","Checking","",""
"10/18/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","9.08","debit","Groceries","Checking","",""
"10/18/2010","Bedwetting","BEDWETTING STORE           03017","54.33","debit","Kids","Checking","",""
"10/18/2010","Check 2727","CHECK # 0000002727","60.00","debit","Check","Checking","",""
"10/18/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","6.65","debit","Groceries","Checking","",""
"10/18/2010","Mulberrys Garment Clea","MULBERRYS GARMENT CLEA     MINNE","33.33","debit","Dry Cleaning","Checking","",""
"10/18/2010","Petco","PETCO 1679    63516793     ROCHE","27.89","debit","Pet Food & Supplies","Checking","",""
"10/18/2010","Wendy's","WENDYS #21         Q25     ROCHE","26.66","debit","Fast Food","Checking","",""
"10/18/2010","Bloom","HP BLOOMINGTON             BLOOM","20.00","debit","Groceries","Checking","",""
"10/18/2010","Target","TARGET        00023135     EDINA","39.11","debit","Shopping","Checking","",""
"10/18/2010","West River Dr","4001 West River Dr         Roche","60.00","debit","Cash & ATM","Checking","",""
"10/18/2010","Kwik Trip","KWIK TRIP  38200003822     ROCHE","51.92","debit","Gas & Fuel","Checking","",""
"10/18/2010","Bedwetting","BEDWETTING STORE           03017","54.33","debit","Kids","Checking","",""
"10/18/2010","Barnes & Noble","BARNES & NOBLE #2555       R","5.85","debit","Books","Checking","",""
"10/18/2010","Buffalo Wild Wings","BUFFALO WILD WINGS         ROCHE","22.84","debit","Restaurants","Checking","",""
"10/18/2010","Check 2731","CHECK # 0000002731","102.50","debit","Check","Checking","",""
"10/18/2010","Sushi Tango","SUSHI TANGO0       QPS     MINNE","12.78","debit","Restaurants","Checking","",""
"10/18/2010","Blick Art","BLICK ART 800-447-1892     EDINA","11.78","debit","Arts","Checking","",""
"10/18/2010","Check 2727","CHECK # 0000002727","60.00","debit","Check","Checking","",""
"10/18/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","6.65","debit","Groceries","Checking","",""
"10/18/2010","Mulberrys Garment Clea","MULBERRYS GARMENT CLEA     MINNE","33.33","debit","Dry Cleaning","Checking","",""
"10/18/2010","Wendy's","WENDYS #21         Q25     ROCHE","26.66","debit","Fast Food","Checking","",""
"10/18/2010","Leeann Chin","LEEANN CHIN #029 RICHF     RICHF","16.91","debit","Restaurants","Checking","",""
"10/18/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","9.08","debit","Groceries","Checking","",""
"10/18/2010","West River Dr","4001 West River Dr         Roche","60.00","debit","Cash & ATM","Checking","",""
"10/18/2010","Barnes & Noble","BARNES & NOBLE #2555       R","35.67","debit","Books","Checking","",""
"10/18/2010","Bloom","HOLIDAY STNSTORE 0073      BLOOM","2.66","debit","Groceries","Checking","",""
"10/18/2010","iTunes","APL*ITUNES                 866-7","2.14","debit","Music","Checking","",""
"10/18/2010","Visi Incorp","VISI INCORP                612-3","19.95","debit","Internet","Checking","",""
"10/18/2010","Petco","PETCO 1679    63516793     ROCHE","27.89","debit","Pet Food & Supplies","Checking","",""
"10/18/2010","Dress Barn","DRESS BARN #0519           BLOOM","41.99","debit","Clothing","Checking","",""
"10/18/2010","Starbucks","STARBUCKS USA 00002881     MINNE","20.97","debit","Coffee Shops","Checking","",""
"10/18/2010","TJ Maxx","TJMAXX #0238       QPS     BLOOM","21.44","debit","Clothing","Checking","",""
"10/18/2010","Target","TARGET        00023135     EDINA","39.11","debit","Shopping","Checking","",""
"10/18/2010","Lane Bryant","LANEBRYANT667400066746     EDINA","28.00","debit","Clothing","Checking","",""
"10/18/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","11.39","debit","Groceries","Checking","",""
"10/18/2010","McDonald's","MCDONALD'S F25398          CANNO","2.76","debit","Fast Food","Checking","",""
"10/18/2010","Kowalski's","KOWALSKI'S MARKET          MINNE","3.69","debit","Groceries","Checking","",""
"10/15/2010","Amazon","Amazon.com                 AMZN.","39.99","debit","Shopping","Checking","",""
"10/15/2010","Kowalski's","KOWALSKI'S MARKET  QPS     MINNE","16.62","debit","Groceries","Checking","",""
"10/15/2010","Check 2724","CHECK # 0000002724","25.00","debit","Check","Checking","",""
"10/15/2010","Kowalski's","KOWALSKI'S MARKET  QPS     MINNE","6.08","debit","Groceries","Checking","",""
"10/15/2010","USAA Credit Card Payment","USAA CREDIT CARD PAYMENT    ****","450.00","debit","Credit Card Payment","Checking","",""
"10/15/2010","McDonald's","MCDONALDS  F29004  Q17     EAGAN","4.27","debit","Fast Food","Checking","",""
"10/15/2010","Educational Outfitters","EDUCATIONAL OUTFIT         MINNE","68.47","debit","Clothing","Checking","",""
"10/15/2010","On The Go","MOVIES ON THE GO           BLOOM","1.08","debit","Groceries","Checking","",""
"10/15/2010","Caribou Coffee","CARIBOU COFFEE#1223QPS     EAGAN","6.19","debit","Coffee Shops","Checking","",""
"10/15/2010","Check 2725","CHECK # 0000002725","30.00","debit","Check","Checking","",""
"10/15/2010","Michaels","MICHAELS #3739             BLOOM","21.66","debit","Hobbies","Checking","",""
"10/15/2010","Check 2726","CHECK # 0000002726","30.00","debit","Check","Checking","",""
"10/14/2010","Transfer from Checking","AUTOMATIC PAYMENT - THANK YOU","450.00","credit","Credit Card Payment","WORLD MASTERCARD","",""
"10/14/2010","USPS Payroll","MPLS USPS PDC MN FED SALARY ****","100.00","credit","Paycheck Nick","USAA SAVINGS","",""
"10/14/2010","Rustica Bakery","RUSTICA            QPS     MINNE","9.00","debit","Bakery","Checking","",""
"10/14/2010","Kowalski's","KOWALSKI'S MARKET  QPS     MINNE","6.36","debit","Groceries","Checking","",""
"10/14/2010","Byerly's","BYERLY'S EAGAN     QPS     EAGAN","7.05","debit","Groceries","Checking","",""
"10/14/2010","USAA","USAA.COM PAYMNT  P&C","115.74","debit","Financial","Checking","",""
"10/14/2010","USPS Payroll","MPLS USPS PDC MN FED SALARY ****","1712.80","credit","Paycheck Nick","Checking","",""
"10/14/2010","Brasa Rotisserie Minne","BRASA ROTISSERIE           MINNE","24.79","debit","Food & Dining","Checking","",""
"10/14/2010","Lone Oak","2825 LONE OAK PARK         EAGAN","20.00","debit","Business Services","Checking","",""
"10/13/2010","Lone Oak","2825 LONE OAK PARK         EAGAN","20.00","debit","Business Services","Checking","",""
"10/13/2010","Whole Foods","WHOLEFDS CHN 10119 Q99     MINNE","17.26","debit","Groceries","Checking","",""
"10/13/2010","Kowalski's","KOWALSKI'S MARKET  QPS     MINNE","47.22","debit","Groceries","Checking","",""
"10/13/2010","Punch Neapolitan Pizza","PUNCH NEAPOLITAN P         MINNE","18.24","debit","Restaurants","Checking","",""
